DeliveryID,AgentID,StoreID,LocationID,WeatherID,TrafficID,CategoryID,OrderKey,Delivery_Time,Order_Time,Order_Date,Pickup_Time
27434,884,1099,833,6,4,5,24267,155,18:20:00,2022-03-29,18:30:00
27435,85,616,3259,1,4,7,24274,100,18:15:00,2022-03-14,18:25:00
27436,652,832,2498,5,3,2,24275,125,11:50:00,2022-03-07,12:05:00
27437,631,699,2791,7,2,8,24279,100,10:45:00,2022-03-09,11:00:00
27438,88,362,1397,3,5,2,24280,190,20:10:00,2022-03-20,20:15:00
27439,755,1061,28,1,5,15,24284,250,21:45:00,2022-02-17,21:55:00
27440,670,793,1233,5,5,7,24285,130,21:45:00,2022-03-23,22:00:00
27441,578,844,4154,3,2,10,24290,85,08:40:00,2022-03-28,08:55:00
27442,18,760,3898,4,2,16,24292,85,23:40:00,2022-03-26,23:50:00
27443,42,1158,1331,4,2,12,24295,23,08:35:00,2022-03-11,08:40:00
27444,746,253,4294,1,3,9,24300,100,11:55:00,2022-03-13,12:10:00
27445,510,532,1476,7,5,15,24305,50,20:00:00,2022-03-05,20:10:00
27446,339,793,1233,7,4,8,24308,190,17:20:00,2022-03-27,17:35:00
27447,902,228,2229,7,4,6,24332,100,17:30:00,2022-03-26,17:45:00
27448,942,581,616,1,5,4,24335,55,19:40:00,2022-03-28,19:55:00
27449,967,772,1099,6,5,8,24342,125,22:00:00,2022-03-11,22:05:00
27450,1049,238,2413,1,2,1,24358,205,23:20:00,2022-03-04,23:25:00
27451,128,128,3542,5,2,4,24359,125,23:00:00,2022-04-06,23:15:00
27452,18,284,1794,7,4,8,24361,100,15:20:00,2022-03-21,15:35:00
27453,218,197,299,4,5,12,24365,32,21:20:00,2022-02-11,21:30:00
27454,271,814,1735,6,4,13,24375,155,17:45:00,2022-03-04,17:55:00
27455,640,973,1134,3,3,9,24376,135,11:45:00,2022-03-30,12:00:00
27456,491,638,1489,6,5,14,24378,105,20:45:00,2022-04-05,20:55:00
27457,857,583,3863,3,2,7,24380,180,23:00:00,2022-03-25,23:05:00
27458,618,979,2159,4,4,4,24381,105,18:50:00,2022-02-18,18:55:00
27459,687,759,1727,5,2,15,24383,90,23:00:00,2022-03-14,23:15:00
27460,236,1311,1044,1,4,14,24386,80,18:10:00,2022-03-17,18:15:00
27461,51,1134,3075,5,3,7,24387,90,11:40:00,2022-02-15,11:50:00
27462,1039,943,1481,7,3,2,24390,120,11:15:00,2022-02-15,11:25:00
27463,707,1009,1436,7,5,13,24400,140,20:40:00,2022-03-23,20:45:00
27464,563,1027,1192,7,2,3,24432,115,10:40:00,2022-02-11,10:50:00
27465,298,511,3834,1,5,2,24433,115,20:00:00,2022-03-12,20:15:00
27466,47,1311,2072,1,5,7,24437,110,22:00:00,2022-03-21,22:10:00
27467,540,1345,1885,6,5,6,24441,175,20:15:00,2022-02-12,20:30:00
27468,510,1052,76,4,5,2,24442,100,20:50:00,2022-03-29,21:00:00
27469,156,891,1612,7,5,8,14451,135,20:50:00,2022-02-12,21:05:00
27470,209,805,3245,4,4,8,14456,125,18:10:00,2022-04-04,18:20:00
27471,1013,414,4058,1,5,12,14462,20,21:50:00,2022-04-02,21:55:00
27472,277,473,3334,4,5,5,14464,50,20:20:00,2022-03-21,20:35:00
27473,402,1246,1604,6,5,12,14471,54,21:30:00,2022-03-23,21:35:00
27474,640,540,4116,3,4,6,14482,95,16:00:00,2022-03-17,16:15:00
27475,165,712,3178,3,5,14,14484,200,21:40:00,2022-03-18,21:50:00
27476,1020,205,1756,7,2,16,14511,100,23:35:00,2022-03-06,23:50:00
27477,402,1172,209,6,2,14,14518,100,10:45:00,2022-03-24,10:50:00
27478,640,473,2346,5,4,8,14520,105,17:20:00,2022-02-18,17:25:00
27479,235,1300,120,7,5,4,26815,145,19:30:00,2022-03-08,19:45:00
27480,1039,1124,897,1,4,15,26816,80,17:40:00,2022-03-13,17:55:00
27481,357,286,1639,5,2,1,26831,145,10:15:00,2022-03-15,10:25:00
27482,256,140,1422,6,2,7,26833,100,10:35:00,2022-03-28,10:45:00
27483,21,122,109,6,4,13,26834,80,15:55:00,2022-03-07,16:00:00
27484,180,1099,3154,7,5,14,26837,245,20:50:00,2022-03-01,21:00:00
27485,376,1045,532,1,2,9,26843,100,23:30:00,2022-03-27,23:45:00
27486,272,207,3362,3,3,1,26855,140,13:25:00,2022-03-26,13:40:00
27487,171,564,1454,5,5,3,26857,130,20:15:00,2022-04-06,20:25:00
27488,338,751,2346,1,5,6,26871,130,20:50:00,2022-04-04,21:00:00
27489,599,914,3051,7,2,5,26881,140,08:35:00,2022-03-07,08:40:00
27490,128,472,3334,1,5,5,26884,100,21:15:00,2022-02-15,21:30:00
27491,385,295,1342,5,5,16,26888,135,21:35:00,2022-03-16,21:45:00
27492,460,435,4004,4,2,9,26890,75,22:45:00,2022-02-18,22:50:00
27493,430,645,1741,4,5,1,26891,165,21:35:00,2022-03-29,21:50:00
27494,59,661,4351,4,5,1,26908,180,19:20:00,2022-03-08,19:25:00
27495,326,1253,3115,5,3,3,26909,120,12:55:00,2022-04-01,13:00:00
27496,563,130,2464,4,3,13,26915,245,12:45:00,2022-03-05,12:55:00
27497,544,1211,1003,7,2,3,26921,90,23:00:00,2022-03-25,23:05:00
27498,136,1139,2537,5,4,14,26922,120,18:35:00,2022-03-04,18:45:00
27499,825,1226,3137,7,5,13,26924,180,20:35:00,2022-03-17,20:45:00
27500,51,841,2452,4,2,16,26926,55,09:35:00,2022-03-30,09:50:00
27501,282,581,616,4,5,13,26936,135,21:00:00,2022-03-05,21:10:00
27502,101,1098,3557,3,2,12,26943,23,22:45:00,2022-03-08,23:00:00
27503,743,279,3487,4,2,14,26945,115,10:00:00,2022-03-13,10:10:00
27504,388,699,2791,1,2,16,26960,85,10:50:00,2022-03-30,11:05:00
27505,27,81,406,5,3,9,26961,75,12:55:00,2022-04-03,13:00:00
27506,767,537,3096,5,2,8,26962,85,23:30:00,2022-03-20,23:35:00
27507,569,146,831,3,2,14,26967,130,23:30:00,2022-04-06,23:35:00
27508,764,519,1426,5,5,8,26971,100,19:45:00,2022-03-18,19:55:00
27509,235,978,3169,5,2,5,26975,120,10:40:00,2022-02-15,10:55:00
27510,855,777,794,1,4,6,26978,70,17:10:00,2022-04-06,17:20:00
27511,218,609,2728,3,4,11,26979,185,18:15:00,2022-04-02,18:25:00
27512,387,866,1069,1,2,3,26982,185,23:35:00,2022-03-31,23:45:00
27513,787,1159,2708,7,5,4,26985,65,19:15:00,2022-03-03,19:25:00
27514,359,225,2946,5,2,16,27005,85,23:35:00,2022-04-05,23:45:00
27515,756,1008,516,6,2,6,27007,125,22:35:00,2022-03-14,22:50:00
27516,34,473,3909,5,2,2,27010,95,22:30:00,2022-03-25,22:35:00
27517,284,889,1326,7,5,14,27015,195,19:50:00,2022-03-08,19:55:00
27518,895,1350,4124,7,5,2,27030,150,21:10:00,2022-02-12,21:25:00
27519,763,1084,3768,6,3,1,27049,130,12:55:00,2022-03-13,13:05:00
27520,165,859,3357,5,5,11,27054,240,21:25:00,2022-03-20,21:30:00
27521,707,222,3322,7,5,12,27056,20,20:15:00,2022-03-08,20:20:00
27522,725,1039,953,7,5,6,27063,215,22:00:00,2022-02-12,22:15:00
27523,106,426,940,1,5,2,27068,120,21:50:00,2022-03-03,22:05:00
27524,136,1167,2483,6,3,3,27072,140,13:00:00,2022-02-13,13:10:00
27525,271,888,1450,7,2,13,27083,75,22:55:00,2022-04-06,23:10:00
27526,826,495,4263,3,5,4,27097,200,19:10:00,2022-03-02,19:20:00
27527,130,484,2193,3,5,3,27106,160,19:50:00,2022-03-19,19:55:00
27528,445,1008,1105,7,4,6,27116,180,16:00:00,2022-03-24,16:15:00
27529,168,627,1221,4,5,8,27118,130,20:55:00,2022-04-06,21:05:00
27530,637,625,2325,1,3,9,27122,65,11:15:00,2022-03-30,11:25:00
27531,971,122,2264,4,2,1,27124,90,10:40:00,2022-03-26,10:45:00
27532,714,130,1805,1,5,11,27133,165,20:25:00,2022-03-23,20:30:00
27533,104,376,1123,7,4,13,27136,90,18:35:00,2022-03-04,18:45:00
27534,690,1178,498,5,5,3,27149,235,21:30:00,2022-03-16,21:40:00
27535,364,364,4063,3,2,10,27167,215,23:10:00,2022-03-25,23:20:00
27536,834,650,250,5,2,3,27180,95,23:00:00,2022-03-26,23:10:00
27537,648,760,3898,1,5,9,27182,270,19:25:00,2022-03-19,19:30:00
27538,49,1296,2863,1,2,6,27185,80,10:25:00,2022-03-03,10:30:00
27539,132,684,189,6,5,4,27199,215,22:00:00,2022-04-06,22:05:00
27540,27,945,1259,5,2,9,27205,50,23:35:00,2022-02-11,23:40:00
27541,282,521,4169,1,2,12,27206,19,22:45:00,2022-03-02,22:50:00
27542,512,1298,3130,1,2,16,27212,85,08:45:00,2022-03-07,09:00:00
27543,368,1107,2892,1,5,9,27218,85,21:35:00,2022-02-13,21:45:00
27544,287,111,2311,4,2,5,27219,80,09:40:00,2022-03-05,09:50:00
27545,336,637,179,7,5,1,27224,65,21:10:00,2022-03-26,21:15:00
27546,785,1300,1876,1,3,9,27229,230,14:10:00,2022-03-19,14:15:00
27547,253,417,3324,3,5,5,27234,140,20:15:00,2022-03-21,20:30:00
27548,659,526,2952,3,4,8,27238,75,15:40:00,2022-03-03,15:45:00
27549,422,914,4279,7,5,16,27241,105,21:25:00,2022-04-04,21:40:00
27550,836,726,95,3,5,12,27251,39,21:00:00,2022-02-16,21:05:00
27551,716,538,2777,7,2,14,27258,95,00:00:00,2022-03-07,00:05:00
27552,343,495,965,7,4,11,27259,85,18:25:00,2022-03-04,18:35:00
27553,348,686,2735,3,3,10,27271,105,14:55:00,2022-02-13,15:05:00
27554,612,1174,3658,5,2,4,27279,100,23:40:00,2022-03-05,23:55:00
27555,56,867,3905,4,5,12,27284,25,19:35:00,2022-03-02,19:45:00
27556,321,343,3466,7,2,14,27288,105,22:45:00,2022-03-19,22:50:00
27557,658,501,3421,1,3,9,27302,240,11:45:00,2022-02-13,11:55:00
27558,298,751,3315,3,4,5,27320,205,17:30:00,2022-02-18,17:40:00
27559,714,658,1654,5,3,9,27323,160,12:30:00,2022-03-03,12:40:00
27560,894,421,1160,7,4,1,27338,100,17:15:00,2022-03-06,17:25:00
27561,601,917,401,7,2,5,27352,75,08:20:00,2022-04-05,08:35:00
27562,963,1254,3138,5,2,11,27356,115,22:35:00,2022-03-04,22:45:00
27563,65,259,275,3,5,14,27362,155,20:45:00,2022-04-01,20:50:00
27564,236,1201,2094,3,2,13,27363,75,10:35:00,2022-02-17,10:40:00
27565,385,1298,2436,7,4,12,27383,16,18:35:00,2022-03-20,18:40:00
27566,82,751,1671,6,4,11,27392,80,18:25:00,2022-03-05,18:40:00
27567,495,1249,913,6,5,5,27402,160,21:30:00,2022-03-19,21:40:00
27568,640,1308,1699,4,4,3,27407,115,18:30:00,2022-02-16,18:40:00
27569,287,112,608,1,5,11,27408,165,19:55:00,2022-03-23,20:00:00
27570,5,677,3216,5,2,4,27410,65,22:55:00,2022-03-03,23:05:00
27571,287,1057,341,6,5,12,27420,43,20:00:00,2022-03-27,20:05:00
27572,962,1283,2123,7,2,15,27421,145,22:15:00,2022-02-18,22:30:00
27573,616,1041,2377,3,4,10,27424,235,18:40:00,2022-03-29,18:55:00
27574,641,1046,106,5,3,3,27426,155,11:30:00,2022-04-03,11:35:00
27575,235,83,4318,4,2,7,27429,140,10:50:00,2022-03-09,11:00:00
27576,578,567,1082,6,3,7,27430,120,11:45:00,2022-03-26,11:50:00
27577,900,1144,4365,3,5,6,27439,215,20:00:00,2022-03-08,20:05:00
27578,469,558,2170,6,2,15,27443,105,22:50:00,2022-03-18,23:00:00
27579,640,475,680,5,4,13,27446,125,17:55:00,2022-03-19,18:05:00
27580,899,665,1831,4,4,16,14522,90,18:50:00,2022-03-13,18:55:00
27581,992,751,1671,4,4,8,24484,135,19:00:00,2022-03-07,19:15:00
27582,616,814,3088,5,5,8,24486,240,20:45:00,2022-04-06,20:50:00
27583,164,1139,2067,1,4,2,24489,85,17:15:00,2022-03-01,17:30:00
27584,253,751,3647,4,5,11,24491,140,19:25:00,2022-03-11,19:30:00
27585,134,271,248,4,5,1,24494,185,20:00:00,2022-03-16,20:05:00
27586,326,710,4178,6,5,14,24495,100,19:55:00,2022-04-05,20:00:00
27587,842,254,3110,3,5,6,24502,220,19:40:00,2022-03-10,19:50:00
27588,546,704,3441,1,5,6,24514,200,20:15:00,2022-03-19,20:30:00
27589,738,1208,1256,4,4,13,24518,160,18:30:00,2022-04-03,18:45:00
27590,715,530,886,6,4,2,24531,150,17:25:00,2022-03-06,17:40:00
27591,723,650,3394,5,2,7,24540,110,08:35:00,2022-03-19,08:50:00
27592,572,699,2791,1,2,2,24542,55,08:20:00,2022-03-24,08:25:00
27593,781,1055,2595,4,3,4,24544,130,14:15:00,2022-03-30,14:25:00
27594,74,241,1462,5,2,11,24548,125,09:40:00,2022-03-09,09:45:00
27595,623,661,4351,5,4,8,24552,105,18:50:00,2022-03-27,18:55:00
27596,343,581,616,5,2,14,24553,70,22:10:00,2022-03-17,22:25:00
27597,199,1338,1070,3,2,14,24586,115,23:10:00,2022-03-04,23:25:00
27598,271,1127,939,5,4,8,24589,130,17:15:00,2022-03-23,17:20:00
27599,996,1098,31,6,5,13,24600,195,20:30:00,2022-03-27,20:35:00
27600,763,1159,3974,3,5,2,24602,235,21:35:00,2022-03-18,21:40:00
27601,45,751,3909,4,2,14,24609,140,22:15:00,2022-02-16,22:30:00
27602,375,784,613,4,2,9,24613,95,10:30:00,2022-03-07,10:45:00
27603,168,373,4033,3,2,7,24621,90,10:00:00,2022-04-05,10:15:00
27604,287,1098,2759,6,4,11,24624,195,17:45:00,2022-03-06,17:50:00
27605,771,357,3505,7,3,13,24630,165,14:25:00,2022-03-11,14:35:00
27606,907,1247,2725,4,2,15,24632,95,09:10:00,2022-03-21,09:15:00
27607,902,1121,2306,7,5,7,24642,70,21:30:00,2022-03-03,21:40:00
27608,599,859,815,6,4,5,24647,75,17:35:00,2022-03-24,17:40:00
27609,836,829,515,6,4,11,24649,160,17:30:00,2022-03-14,17:45:00
27610,868,519,1477,6,4,10,24670,165,17:55:00,2022-03-25,18:00:00
27611,244,1153,2130,3,5,6,24673,240,21:40:00,2022-03-10,21:50:00
27612,897,182,3288,3,2,11,24678,125,09:10:00,2022-02-13,09:15:00
27613,756,202,2114,7,4,11,24681,105,18:50:00,2022-02-11,19:00:00
27614,681,825,3786,7,5,2,24682,165,21:15:00,2022-03-13,21:30:00
27615,130,784,3969,5,2,15,24704,125,22:15:00,2022-03-12,22:30:00
27616,802,763,1451,6,4,6,24706,125,18:25:00,2022-02-18,18:30:00
27617,58,1045,3940,7,3,12,24709,45,12:00:00,2022-03-13,12:10:00
27618,935,1005,3275,4,5,9,24719,200,21:50:00,2022-04-06,22:00:00
27619,376,191,2942,4,5,12,24722,25,19:40:00,2022-02-12,19:55:00
27620,471,684,3817,1,5,5,24724,125,20:35:00,2022-03-04,20:45:00
27621,441,484,2279,1,3,14,24725,145,13:30:00,2022-03-05,13:45:00
27622,699,1353,1692,3,2,8,24727,155,23:35:00,2022-02-12,23:45:00
27623,690,1205,890,7,2,13,24733,135,23:20:00,2022-03-12,23:30:00
27624,308,1104,4069,3,2,5,24750,190,23:15:00,2022-02-16,23:25:00
27625,771,328,4118,6,2,6,24753,95,10:10:00,2022-03-15,10:15:00
27626,314,1333,180,3,4,11,24759,150,19:00:00,2022-03-27,19:10:00
27627,817,1178,498,5,2,2,24767,100,23:45:00,2022-04-04,23:55:00
27628,996,1026,2174,5,2,4,24769,75,08:50:00,2022-02-17,09:00:00
27629,598,1254,4253,3,3,11,24770,155,12:45:00,2022-03-09,12:50:00
27630,51,844,2353,4,5,6,24804,120,20:15:00,2022-03-05,20:20:00
27631,677,669,679,7,5,8,24807,110,21:45:00,2022-03-18,21:50:00
27632,495,431,2884,7,5,13,24808,170,21:25:00,2022-03-31,21:30:00
27633,367,613,1665,4,4,8,24814,140,17:20:00,2022-03-09,17:35:00
27634,174,275,2023,7,5,16,24823,175,21:20:00,2022-02-16,21:30:00
27635,599,751,3315,7,4,10,24828,165,17:45:00,2022-03-20,18:00:00
27636,510,581,3532,1,5,10,24831,85,21:25:00,2022-03-02,21:40:00
27637,623,117,1200,7,2,12,24832,23,23:20:00,2022-03-23,23:25:00
27638,548,918,119,6,4,12,24837,13,16:35:00,2022-03-01,16:40:00
27639,283,834,1747,6,2,1,24841,65,09:55:00,2022-03-07,10:00:00
27640,529,386,4297,6,5,15,24842,200,21:30:00,2022-03-02,21:40:00
27641,810,473,198,5,4,15,24844,115,18:20:00,2022-02-12,18:30:00
27642,529,700,1332,5,4,1,24845,135,17:25:00,2022-03-05,17:35:00
27643,453,933,1277,6,4,13,24849,160,17:15:00,2022-03-14,17:25:00
27644,306,1296,49,5,2,7,24862,145,00:00:00,2022-03-09,00:15:00
27645,354,583,5,7,4,15,24864,140,19:00:00,2022-03-04,19:05:00
27646,451,1099,1742,1,2,13,24865,80,08:50:00,2022-03-21,08:55:00
27647,235,867,2096,3,5,4,24874,215,21:35:00,2022-03-20,21:45:00
27648,953,537,3164,3,2,5,24881,85,08:10:00,2022-03-21,08:20:00
27649,462,677,438,7,3,12,24884,29,11:10:00,2022-03-03,11:15:00
27650,156,767,1309,1,4,11,24885,115,18:45:00,2022-02-15,18:50:00
27651,1024,376,2062,7,5,5,24888,165,21:40:00,2022-03-20,21:55:00
27652,1043,473,1303,7,5,2,24895,105,19:10:00,2022-03-02,19:25:00
27653,671,130,3754,1,3,6,24897,85,12:00:00,2022-04-05,12:10:00
27654,576,751,3315,3,2,10,24905,185,23:55:00,2022-02-16,00:10:00
27655,235,218,2858,5,5,8,24908,140,21:25:00,2022-03-01,21:30:00
27656,177,1008,1395,5,4,1,24914,140,17:45:00,2022-04-03,18:00:00
27657,132,834,2136,5,5,9,24918,205,20:50:00,2022-03-18,20:55:00
27658,410,714,1444,4,3,16,24927,160,11:20:00,2022-03-05,11:25:00
27659,405,1143,3686,4,2,5,24935,115,08:50:00,2022-03-24,09:00:00
27660,298,1077,3875,5,3,2,24942,85,13:55:00,2022-04-05,14:10:00
27661,914,260,4067,5,2,7,24943,130,08:50:00,2022-03-26,09:05:00
27662,622,702,265,7,4,13,24950,140,17:50:00,2022-03-07,17:55:00
27663,411,265,3512,6,5,16,24963,175,21:10:00,2022-03-10,21:20:00
27664,787,793,3962,3,2,12,24964,18,22:40:00,2022-03-07,22:45:00
27665,639,1208,459,4,2,6,24967,75,22:15:00,2022-03-29,22:25:00
27666,42,1046,532,5,5,10,24971,170,19:20:00,2022-03-02,19:30:00
27667,977,1254,3916,5,3,9,24975,155,11:45:00,2022-03-28,11:55:00
27668,348,751,3334,5,5,9,24981,80,21:55:00,2022-03-07,22:00:00
27669,730,1252,2781,3,4,11,24991,135,17:55:00,2022-03-20,18:10:00
27670,721,712,4362,6,5,15,25001,185,19:20:00,2022-04-02,19:25:00
27671,128,700,420,6,2,13,25011,135,00:00:00,2022-03-16,00:15:00
27672,550,474,4020,1,2,4,25017,190,22:55:00,2022-03-14,23:05:00
27673,918,515,827,3,4,13,25021,80,17:35:00,2022-03-01,17:40:00
27674,899,34,1111,6,5,15,25034,175,19:35:00,2022-02-16,19:50:00
27675,401,1086,487,6,3,14,25043,125,11:55:00,2022-03-19,12:00:00
27676,879,1041,139,4,5,7,25050,105,20:00:00,2022-03-16,20:15:00
27677,556,1209,2888,7,2,16,25052,165,23:15:00,2022-03-01,23:30:00
27678,883,919,2834,1,4,16,25060,115,18:35:00,2022-03-20,18:50:00
27679,272,1251,2781,1,2,9,25063,140,23:00:00,2022-03-08,23:15:00
27680,663,102,1555,5,2,3,25080,165,10:25:00,2022-02-11,10:35:00
27681,706,616,178,1,5,2,27457,85,20:10:00,2022-04-06,20:25:00
27682,719,293,659,1,2,14,27461,130,23:55:00,2022-03-02,00:00:00
27683,681,751,1303,6,4,10,27466,195,17:10:00,2022-02-14,17:20:00
27684,183,179,910,3,3,2,27467,170,13:15:00,2022-03-28,13:30:00
27685,260,384,4246,4,5,4,27476,210,20:20:00,2022-03-27,20:25:00
27686,84,97,2816,1,5,1,27478,85,20:50:00,2022-03-16,21:05:00
27687,801,679,3080,4,4,3,27479,80,17:30:00,2022-03-29,17:45:00
27688,869,467,3855,6,3,13,27483,155,13:30:00,2022-02-13,13:45:00
27689,1004,260,821,4,5,9,27505,190,21:40:00,2022-04-04,21:55:00
27690,190,1158,3392,1,2,13,27801,115,09:10:00,2022-03-07,09:20:00
27691,791,335,1849,4,5,4,27804,135,21:10:00,2022-04-03,21:20:00
27692,288,1213,2889,1,5,14,27805,60,19:25:00,2022-04-04,19:30:00
27693,1045,699,114,1,5,13,27809,215,21:50:00,2022-03-09,21:55:00
27694,718,542,3597,5,2,13,27813,125,22:10:00,2022-03-06,22:15:00
27695,482,541,717,3,3,14,27826,145,14:20:00,2022-03-19,14:25:00
27696,178,1159,4247,1,4,14,29525,75,18:10:00,2022-03-27,18:15:00
27697,383,391,3342,6,4,13,29526,240,17:30:00,2022-03-10,17:40:00
27698,1025,816,3146,7,2,4,29530,120,09:15:00,2022-03-19,09:30:00
27699,1004,1283,3432,6,5,3,29533,210,21:10:00,2022-02-12,21:15:00
27700,820,1041,4025,4,5,4,29542,115,20:55:00,2022-03-30,21:10:00
27701,674,1317,4253,4,4,16,29551,155,17:00:00,2022-03-13,17:05:00
27702,779,188,4171,4,2,5,29552,70,23:00:00,2022-03-25,23:10:00
27703,392,1227,2208,3,2,3,29554,75,08:40:00,2022-03-13,08:45:00
27704,578,1298,1179,6,5,15,29555,165,19:20:00,2022-03-08,19:35:00
27705,101,1155,2340,3,2,3,29558,100,11:00:00,2022-03-05,11:05:00
27706,508,895,501,5,2,13,29560,110,23:45:00,2022-02-17,00:00:00
27707,792,814,2718,6,5,5,29564,215,21:55:00,2022-03-12,22:00:00
27708,941,421,1728,7,2,8,29572,125,08:50:00,2022-03-30,09:00:00
27709,136,134,614,1,5,10,29574,80,20:35:00,2022-03-17,20:45:00
27710,49,546,3107,1,4,13,29579,80,17:20:00,2022-04-05,17:35:00
27711,79,143,4208,7,2,12,29580,13,09:50:00,2022-03-09,09:55:00
27712,28,408,226,7,5,13,29587,210,20:30:00,2022-02-13,20:45:00
27713,84,904,2723,1,4,10,29591,90,17:40:00,2022-04-04,17:55:00
27714,327,1284,2509,3,4,8,29598,150,18:20:00,2022-02-12,18:30:00
27715,238,1236,3599,5,2,1,29601,125,10:35:00,2022-03-21,10:45:00
27716,900,1081,1091,3,4,12,29613,22,17:50:00,2022-03-17,17:55:00
27717,612,412,413,1,4,5,29620,125,18:45:00,2022-03-23,19:00:00
27718,967,751,198,1,2,5,29629,145,23:10:00,2022-03-18,23:25:00
27719,763,642,3517,6,2,5,29633,220,23:00:00,2022-03-14,23:10:00
27720,271,692,4235,7,5,14,29641,120,20:00:00,2022-03-14,20:10:00
27721,401,751,3334,5,5,1,29643,185,21:30:00,2022-03-13,21:40:00
27722,294,271,2561,5,2,2,29652,75,22:30:00,2022-03-06,22:40:00
27723,355,829,3796,6,2,5,29656,125,23:20:00,2022-03-10,23:35:00
27724,779,48,2126,4,5,8,29657,165,21:50:00,2022-03-08,22:00:00
27725,893,374,255,7,3,14,29663,90,14:55:00,2022-04-03,15:10:00
27726,255,1096,1537,1,5,10,29664,165,21:30:00,2022-02-16,21:45:00
27727,653,1266,211,3,5,3,31541,230,21:20:00,2022-02-12,21:35:00
27728,616,418,2747,4,3,11,31544,160,11:15:00,2022-04-05,11:25:00
27729,321,1246,1604,4,2,1,31555,85,23:50:00,2022-03-18,23:55:00
27730,74,562,2056,5,2,14,31562,140,23:10:00,2022-04-02,23:25:00
27731,950,933,1277,6,5,15,31570,180,21:10:00,2022-03-08,21:20:00
27732,810,409,4328,3,4,8,31576,150,17:25:00,2022-03-20,17:30:00
27733,271,1319,3983,4,4,3,31592,140,16:00:00,2022-03-05,16:15:00
27734,392,1041,1954,7,2,9,31599,110,10:50:00,2022-03-30,10:55:00
27735,482,1209,1697,4,5,5,31601,195,21:25:00,2022-03-20,21:40:00
27736,188,1055,3163,6,2,7,31603,130,22:40:00,2022-03-10,22:55:00
27737,269,655,1234,3,4,11,31610,175,18:55:00,2022-03-02,19:10:00
27738,412,402,3958,4,4,16,31616,160,15:35:00,2022-03-21,15:45:00
27739,373,867,1524,7,5,3,31620,160,19:10:00,2022-03-12,19:25:00
27740,954,263,1285,6,5,9,31624,185,19:35:00,2022-03-17,19:40:00
27741,81,692,4235,4,5,10,31627,215,20:15:00,2022-03-04,20:30:00
27742,402,1351,171,6,4,12,31629,45,17:55:00,2022-02-16,18:05:00
27743,573,112,2536,1,4,11,31641,50,18:25:00,2022-03-28,18:40:00
27744,529,143,4208,1,2,13,31642,100,09:00:00,2022-04-05,09:15:00
27745,491,347,1092,6,5,5,31644,185,20:55:00,2022-03-20,21:05:00
27746,965,495,3364,5,2,6,31645,135,10:15:00,2022-03-24,10:20:00
27747,474,110,1448,4,4,3,31658,50,17:50:00,2022-03-26,18:00:00
27748,807,1076,2172,5,2,9,31668,110,23:45:00,2022-02-17,00:00:00
27749,776,888,1687,4,5,14,31677,150,21:55:00,2022-04-01,22:00:00
27750,791,1037,4305,7,5,11,31687,180,20:40:00,2022-02-18,20:55:00
27751,321,240,2227,1,4,11,31689,125,19:00:00,2022-03-25,19:10:00
27752,218,751,3334,5,2,11,31696,115,23:50:00,2022-04-03,00:00:00
27753,287,268,1854,5,5,15,31708,130,19:45:00,2022-03-08,19:55:00
27754,805,1211,3426,6,3,1,31718,120,15:00:00,2022-04-01,15:05:00
27755,55,696,514,4,5,15,31726,130,21:35:00,2022-03-05,21:45:00
27756,805,117,3938,7,2,3,31730,80,08:25:00,2022-03-07,08:35:00
27757,677,90,2312,4,2,13,31745,60,08:15:00,2022-03-01,08:25:00
27758,130,1055,1358,1,2,8,31747,75,08:55:00,2022-03-03,09:05:00
27759,1043,235,1961,1,2,14,31749,85,09:00:00,2022-03-24,09:05:00
27760,783,279,2093,7,2,14,31760,80,22:30:00,2022-04-03,22:35:00
27761,612,143,3293,3,4,13,31770,240,17:10:00,2022-03-14,17:25:00
27762,1048,649,3897,1,5,13,31787,245,21:15:00,2022-03-30,21:30:00
27763,894,797,2730,5,2,10,31788,100,23:55:00,2022-03-03,00:10:00
27764,1040,412,1219,5,2,2,31795,120,23:25:00,2022-04-02,23:35:00
27765,755,473,198,7,5,10,31805,185,21:20:00,2022-03-10,21:35:00
27766,74,144,3221,1,2,5,31808,125,22:20:00,2022-03-12,22:30:00
27767,133,473,3334,6,5,16,31809,195,20:45:00,2022-03-24,21:00:00
27768,580,341,933,3,3,14,31812,185,14:00:00,2022-03-21,14:15:00
27769,12,1321,882,6,4,10,31815,145,18:00:00,2022-02-14,18:05:00
27770,437,1342,1744,3,2,3,31816,85,23:20:00,2022-02-17,23:25:00
27771,857,948,776,4,4,8,31824,155,17:40:00,2022-02-11,17:55:00
27772,303,776,3246,3,5,2,31827,145,20:15:00,2022-03-13,20:20:00
27773,652,1236,2548,3,2,8,31832,75,22:55:00,2022-03-09,23:05:00
27774,359,541,3676,4,5,6,31838,125,19:20:00,2022-03-24,19:25:00
27775,491,232,3203,3,4,7,31846,180,18:35:00,2022-03-14,18:50:00
27776,820,328,2058,4,2,9,31849,120,23:25:00,2022-03-20,23:30:00
27777,402,1247,2310,6,4,1,31853,160,17:30:00,2022-03-31,17:35:00
27778,953,1251,2127,5,5,13,31857,145,21:50:00,2022-03-02,21:55:00
27779,546,295,1603,1,5,6,31862,230,20:50:00,2022-03-11,20:55:00
